,Specialty Code HBP 2.0,Specialty,Package Code HBP 2.1,AB PM - JAY  Package Name,Procedure Code HBP 2.1,AB PM - JAY  Procedure Name,Procedure Price,Stratification,Implant,Total Package Price
1560,SV,CTVS,SV002,Surgical Correction of  Category - II Congenital Heart  Disease,SV002N,Sinus of Valsalva aneurysm  repair without aortic valve  procedure,"120,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 150000 Mechanical Valve - Bileaflet -  160000 Mechanical Valve - Tilting Disc  - 148000 Pericardial Patch - 138000 Tissue Valve - 190000 Valve Ring - Mitral - 155000 Valve Ring - Tricuspid -  155000
1561,SV,CTVS,SV002,Surgical Correction of  Category - II Congenital Heart  Disease,SV002O,Sub-aortic membrane  resection,"120,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 150000 Mechanical Valve - Bileaflet -  160000 Mechanical Valve - Tilting Disc  - 148000 Pericardial Patch - 138000 Tissue Valve - 190000 Valve Ring - Mitral - 155000 Valve Ring - Tricuspid -  155000
1562,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003A,Ebstien repair,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1563,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003B,Double switch operation,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1564,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003C,Rastelli Procedure,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1565,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003D,Fontan procedure,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000 Dacron Graft Straight - 30000  PTFE Graft Straight - 50000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000 Dacron Graft Straight -  180000 PTFE Graft Straight - 200000
1566,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003E,AP window repair,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1567,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003F,Arch interruption Repair  without VSD closure,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1568,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003G,Arch interruption Repair with  VSD closure,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1569,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003H,DORV Repair,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1570,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003I,Supravalvular AS repair,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1571,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003J,Konno procedure,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1572,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003K,Norwood procedure,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1573,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003L,VSD closure + RV - PA  conduit,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1574,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003M,VSD + Aortic procedure,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1575,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003N,VSD + Mitral procedure,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1576,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003O,VSD + Tricuspid procedure,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1577,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003P,VSD + Pulmonary procedure,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1578,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003Q,VSD + Infundibular procedure,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1579,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003R,VSD + Coarctation repair,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1580,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003S,TAPVC Repair,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1581,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003T,Truncus arteriosus repair,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1582,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003U,Tetralogy of Fallot Repair,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1583,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003V,Complete AV canal repair,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1584,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003W,Arterial switch operation,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1585,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003X,Senning Operation,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1586,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003Y,Mustard Operation,"150,000",NA,PTFE Patch - Thin - 30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Pericardial Patch - 18000 RV - PA Conduit - 120000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,PTFE Patch - Thin - 180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 168000 Pericardial Patch - 138000 RV - PA Conduit - 270000 Tissue Valve - 220000 Valve Ring - Mitral - 185000 Valve Ring - Tricuspid -  185000
1587,SV,CTVS,SV003,Surgical Correction of  Category - III Congenital Heart  Disease,SV003Z,ALCAPA,"200,000",TBF,TBF,TBF
1588,SV,CTVS,SV004,"Coronary artery bypass  grafting (CABG),  including intra operative  balloon pump (if required)",SV004A,"Coronary artery bypass  grafting (CABG),  including intra operative  balloon pump (if required)","118,100",NA,NA,"118,100"
1589,SV,CTVS,SV005,Single Valve Procedure,SV005A,Aortic Valve,"119,000",NA,Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Tissue Valve - 70000,Mechanical Valve - Bileaflet -  159000 Mechanical Valve - Tilting Disc  - 147000 Tissue Valve - 189000
1590,SV,CTVS,SV005,Single Valve Procedure,SV005B,Mitral Valve,"119,000",NA,Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Tissue Valve - 70000 Valve Ring - Mitral - 35000,Mechanical Valve - Bileaflet -  159000 Mechanical Valve - Tilting Disc  - 147000 Tissue Valve - 189000 Valve Ring - Mitral - 154000
1591,SV,CTVS,SV005,Single Valve Procedure,SV005C,Tricuspid Valve,"119,000",NA,Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Tissue Valve - 70000 Valve Ring - Tricuspid - 35000,Mechanical Valve - Bileaflet -  159000 Mechanical Valve - Tilting Disc  - 147000 Tissue Valve - 189000 Valve Ring - Tricuspid -  154000
1592,SV,CTVS,SV006,Double Valve Procedure,SV006A,Double Valve Procedure,"142,000",Aortic Valve - Repair -  142000 Aortic Valve - Relacement -  142000 Mitral Valve - Repair - 142000 Mitral Valve - Replacement -  142000 Tricuspid Valve - Repair -  142000 Tricuspid Valve - Replacement  - 142000,Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,Mechanical Valve - Bileaflet -  182000 Mechanical Valve - Tilting Disc  - 170000 Tissue Valve - 212000 Valve Ring - Mitral - 177000 Valve Ring - Tricuspid -  177000
1593,SV,CTVS,SV007,Triple valve procedure,SV007A,Triple valve procedure,"170,000",Aortic Valve - Repair -  170000 Aortic Valve - Relacement -  170000 Mitral Valve - Repair - 170000 Mitral Valve - Replacement -  170000 Tricuspid Valve - Repair -  170000 Tricuspid Valve - Replacement  - 170000,Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Tissue Valve - 70000 Valve Ring - Mitral - 35000 Valve Ring - Tricuspid - 35000,Mechanical Valve - Bileaflet -  210000 Mechanical Valve - Tilting Disc  - 198000 Tissue Valve - 240000 Valve Ring - Mitral - 205000 Valve Ring - Tricuspid -  205000
1594,SV,CTVS,SV008,Closed Mitral Valvotomy  including thoracotomy,SV008A,Closed Mitral Valvotomy  including thoracotomy,"57,000",NA,NA,"57,000"
1595,SV,CTVS,SV009,Ross Procedure,SV009A,Ross Procedure,"150,000",NA,RV - PA Conduit - 120000,"270,000"
1596,SV,CTVS,SV010,Surgery for Hypertrophic  Obstructive Cardiomyopathy  (HOCM),SV010A,Surgery for Hypertrophic  Obstructive Cardiomyopathy  (HOCM),"111,000",NA,NA,"111,000"
1597,SV,CTVS,SV011,Pericardial window (via  thoracotomy),SV011A,Pericardial window (via  thoracotomy),"30,000",NA,NA,"30,000"
1598,SV,CTVS,SV012,Pericardiectomy,SV012A,Pericardiectomy,"67,000",NA,NA,"67,000"
1599,SV,CTVS,SV013,Patent Ductus Arteriosus  (PDA) Closure via  thoracotomy,SV013A,Patent Ductus Arteriosus  (PDA) Closure via  thoracotomy,"57,000",NA,NA,"57,000"
1600,SV,CTVS,SV014,Aortic Root Replacement  Surgery,SV014A,Bental Procedure,"150,000",NA,Composite Aortic Valved  conduit - Mechanical - 100000 Dacron Graft - Straight -  30000 Mechanical Valve - Bileaflet -  40000 Mechanical Valve - Tilting Disc  - 28000 Tissue Valve - 70000,Composite Aortic Valved  conduit - Mechanical - 250000 Dacron Graft - Straight -  180000 Mechanical Valve - Bileaflet -  190000 Mechanical Valve - Tilting Disc  - 178000 Tissue Valve - 220000
