,Sentences,Filename
3289,"NA Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500 Page 104 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price MP Pediatric Medical Management, General Medicine MP044 Steven Johnson syndrome MP044A Steven Johnson syndrome 1,800 Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) -",HBP-2.1.pdf
3290,"Trauma 1,800 Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500 NA Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500 MP Pediatric Medical Management, General Medicine MP046 Ketogenic diet initiation in refractory epilepsy MP046A Ketogenic diet initiation in refractory epilepsy 1,800 Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500 NA Routine Ward - 1800 HDU - 2700 ICU (without Ventilator) - 3600 ICU (with Ventilator) - 4500 MP Pediatric Medical Management MP047 Acute Laryngitis MP047A Severe Acute Laryngitis requiring hospitalization - TBF TBF TBF MP Pediatric Medical Management MP048 Hemostatic Disorders MP048A",HBP-2.1.pdf
3291,Platelet function disorders - TBF TBF TBF Page 105 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price MR Radiation Oncology MR001 2D External Beam Radiotherapy (6 Fractions) (Inclusive of Simulation & Planning Cost) MR001A,HBP-2.1.pdf
3292,"Radical 11,000 NA NA 11,000 MR Radiation Oncology MR001 2D External Beam Radiotherapy (6 Fractions) (Inclusive of Simulation & Planning Cost) MR001B",HBP-2.1.pdf
3293,"Adjuvant 11,000 NA NA 11,000 MR Radiation Oncology MR001 2D",HBP-2.1.pdf
3294,"Neoadjuvant 11,000 NA NA 11,000 MR Radiation Oncology MR001 2D External Beam Radiotherapy (6 Fractions) (Inclusive of Simulation & Planning Cost) MR001D",HBP-2.1.pdf
3295,"Additional fractions - 1 - NA 500 (18) 9,000 MR Radiation Oncology MR002 2D External Beam Radiotherapy - Palliative (Upto 10 Fractions) (Inclusive of Simulation & Planning Cost) MR002A Palliative 10,000 NA NA 10,000 Page 106 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price MR Radiation Oncology MR003 2D External Beam Radiotherapy (25 Fractions) (Inclusive of Simulation & Planning Cost) MR003A",HBP-2.1.pdf
3296,"Radical 20,000 NA NA 20,000 MR Radiation Oncology MR003 2D External Beam Radiotherapy (25 Fractions) (Inclusive of Simulation & Planning Cost)",HBP-2.1.pdf
3297,"MR003B Adjuvant 20,000 NA NA 20,000 MR Radiation Oncology MR003 2D External Beam Radiotherapy (25 Fractions) (Inclusive of Simulation & Planning Cost) MR003C",HBP-2.1.pdf
3298,"Neoadjuvant 20,000 NA NA 20,000 MR Radiation Oncology MR003 2D External Beam Radiotherapy (25 Fractions) (Inclusive of Simulation & Planning Cost) MR003D",HBP-2.1.pdf
3299,"Additional fractions - 2 - NA 500 (10) 5,000 MR Radiation Oncology MR004 Linear Accelerator, External Beam Radiotherapy 3D CRT (6 Fractions) (Inclusive of Simulation & Planning Cost) MR004A",HBP-2.1.pdf
3300,"Radical 21,000 NA NA 21,000 Page 107 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price MR Radiation Oncology MR004 Linear Accelerator, External Beam Radiotherapy 3D CRT (6 Fractions) (Inclusive of Simulation & Planning Cost) MR004B",HBP-2.1.pdf
3301,"Adjuvant 21,000 NA NA 21,000 MR Radiation Oncology MR004 Linear Accelerator, External Beam Radiotherapy 3D CRT (6 Fractions) (Inclusive of Simulation & Planning Cost) MR004C Neoadjuvant 21,000 NA NA 21,000 MR Radiation Oncology MR004 Linear Accelerator, External Beam Radiotherapy 3D CRT (6 Fractions) (Inclusive of Simulation & Planning Cost) MR004D",HBP-2.1.pdf
3302,"Additional fractions - 3 - NA 1000 (18) 18,000 MR Radiation Oncology MR005 Linear Accelerator, External Beam Radiotherapy 3D CRT (25 Fractions) (Inclusive of Simulation & Planning Cost) MR005A Radical 40,000 NA NA 40,000 MR Radiation Oncology MR005",HBP-2.1.pdf
3303,"Adjuvant 40,000 NA NA 40,000 Page 108 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price MR Radiation Oncology MR005 Linear Accelerator, External Beam Radiotherapy 3D CRT (25 Fractions) (Inclusive of Simulation & Planning Cost)",HBP-2.1.pdf
3304,"Neoadjuvant 40,000 NA NA 40,000 MR Radiation Oncology MR005",HBP-2.1.pdf
3305,"Additional fractions - 4 - NA 1000 (10) 10,000 MR Radiation Oncology MR006 Linear Accelerator, External Beam Radiotherapy IMRT (Intensity Modulated Radiotherapy) (20 Fractions) (Inclusive of Simulation & Planning Cost) MR006A",HBP-2.1.pdf
3306,"Radical 70,000 NA NA 70,000 MR Radiation Oncology MR006 Linear Accelerator, External Beam Radiotherapy IMRT (Intensity Modulated Radiotherapy) (20 Fractions) (Inclusive of Simulation & Planning Cost)",HBP-2.1.pdf
3307,"Adjuvant 70,000 NA NA 70,000 MR Radiation Oncology MR006 Linear Accelerator, External Beam Radiotherapy IMRT (Intensity Modulated Radiotherapy) (20 Fractions) (Inclusive of Simulation & Planning Cost) MR006C Neoadjuvant 70,000 NA NA 70,000 Page 109 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price MR Radiation Oncology MR006 Linear Accelerator, External Beam Radiotherapy IMRT (Intensity Modulated Radiotherapy) (20 Fractions) (Inclusive of Simulation & Planning Cost) MR006D Additional fractions - 5 - NA 2000 (15) 30,000 MR Radiation Oncology MR007 Linear Accelerator, External Beam Radiotherapy IMRT (Intensity Modulated Radiotherapy) (6 Fractions) (Inclusive of Simulation & Planning Cost) MR007A",HBP-2.1.pdf
3308,"Radical 42,000 NA NA 42,000 MR Radiation Oncology MR007 Linear Accelerator, External Beam Radiotherapy IMRT (Intensity Modulated Radiotherapy) (6 Fractions) (Inclusive of Simulation & Planning Cost) MR007B",HBP-2.1.pdf
3309,"Adjuvant 42,000 NA NA 42,000 MR Radiation Oncology MR007 Linear Accelerator, External Beam Radiotherapy IMRT (Intensity Modulated Radiotherapy) (6 Fractions) (Inclusive of Simulation & Planning Cost) MR007C",HBP-2.1.pdf
3310,"Neoadjuvant 42,000 NA NA 42,000 MR Radiation Oncology MR007 Linear Accelerator, External Beam Radiotherapy IMRT (Intensity Modulated Radiotherapy) (6 Fractions) (Inclusive of Simulation & Planning Cost) MR007D",HBP-2.1.pdf
3311,"Additional fractions - 6 - NA 2000 (18) 36,000 Page 110 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price MR Radiation Oncology MR008 Linear Accelerator External Beam Radiotherapy IGRT (Image Guided radiotherapy) with 3D CRT or IMRT (20 Fractions) (Inclusive of Simulation & Planning Cost) MR008A Radical 90,000 NA NA 90,000 MR Radiation Oncology MR008 Linear Accelerator External Beam Radiotherapy IGRT (Image Guided radiotherapy) with 3D CRT or IMRT (20 Fractions) (Inclusive of Simulation & Planning Cost) MR008B",HBP-2.1.pdf
3312,"Adjuvant 90,000 NA NA 90,000 MR Radiation Oncology MR008 Linear Accelerator External Beam Radiotherapy IGRT (Image Guided radiotherapy) with 3D CRT or IMRT (20 Fractions) (Inclusive of Simulation & Planning Cost) MR008C",HBP-2.1.pdf
3313,"Neoadjuvant 90,000 NA NA 90,000 MR Radiation Oncology MR008 Linear Accelerator External Beam Radiotherapy IGRT (Image Guided radiotherapy) with 3D CRT or IMRT (20 Fractions) (Inclusive of Simulation & Planning Cost) MR008D",HBP-2.1.pdf
3314,"Additional fractions - 7 - NA 2500 (15) 37,500 MR Radiation Oncology MR009 Linear Accelerator External Beam Radiotherapy IGRT (Image Guided radiotherapy) with 3D CRT or IMRT (6 Fractions) (Inclusive of Simulation & Planning Cost) MR009A",HBP-2.1.pdf
3315,"Radical 55,000 NA NA 55,000 Page 111 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price MR Radiation Oncology MR009 Linear Accelerator External Beam Radiotherapy IGRT (Image Guided radiotherapy) with 3D CRT or IMRT (6 Fractions) (Inclusive of Simulation & Planning Cost) MR009B",HBP-2.1.pdf
3316,"Adjuvant 55,000 NA NA 55,000 MR Radiation Oncology MR009 Linear Accelerator External Beam Radiotherapy IGRT (Image Guided radiotherapy) with 3D CRT or IMRT (6 Fractions) (Inclusive of Simulation & Planning Cost) MR009C",HBP-2.1.pdf
3317,"Neoadjuvant 55,000 NA NA 55,000 MR Radiation Oncology MR009 Linear Accelerator External Beam Radiotherapy IGRT (Image Guided radiotherapy) with 3D CRT or IMRT (6 Fractions) (Inclusive of Simulation & Planning Cost) MR009D",HBP-2.1.pdf
3318,"Additional fractions - 8 - NA 2500 (18) 45,000 MR Radiation Oncology MR010 SRT / SBRT with IGRT (Stereotacatic radiotherapy) (4 Fractions) (Inclusive of Simulation & Planning Cost) MR010A SRT / SBRT with IGRT (Stereotacatic radiotherapy) 82,000 NA NA 82,000 MR Radiation Oncology MR010 SRT / SBRT with IGRT (Stereotacatic radiotherapy) (4 Fractions) (Inclusive of Simulation & Planning Cost) MR010B Additional fractions - 9 - NA 11000 (4) 44,000 Page 112 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price MR Radiation Oncology MR011 SRS with IGRT (Stereotacatic radiotherapy) (Inclusive of Simulation & Planning Cost) MR011A SRS with IGRT (Stereotacatic radiotherapy) 70,000 NA NA 70,000 MR Radiation Oncology MR012 Respiratory Gating along with Linear Accelerator planning (5 Fractions) (Inclusive of Simulation & Planning Cost) MR012A",HBP-2.1.pdf
3319,"Respiratory Gating along with Linear Accelerator planning 65,000 NA NA 65,000 MR Radiation Oncology MR012 Respiratory Gating along with Linear Accelerator planning (5 Fractions) (Inclusive of Simulation & Planning Cost)",HBP-2.1.pdf
3320,"Additional fractions - 10 - NA 3500 (10) 35,000 MR Radiation Oncology MR013 Brachytherapy High Dose Radiation MR013A Intracavitory 3,500 NA NA 3,500 MR Radiation Oncology MR013 Brachytherapy High Dose Radiation MR013B",HBP-2.1.pdf
3321,"Intraluminal 3,500 NA NA 3,500 Page 113 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price MR Radiation Oncology MR013 Brachytherapy High Dose Radiation MR013C",HBP-2.1.pdf
3322,"Endobiliary 3,500 NA NA 3,500 MR Radiation Oncology MR013",HBP-2.1.pdf
3323,"Endobronchial 3,500 NA NA 3,500 MR Radiation Oncology MR013 Brachytherapy High Dose Radiation MR013E CVS 3,500 NA NA 3,500 MR Radiation Oncology MR014",HBP-2.1.pdf
3324,"Brachytherapy High Dose Radiation (5 doses) (Inclusive of Simulation, Planning Cost, OT & other charges )",HBP-2.1.pdf
3325,"MR014A Interstitial 42,000 NA NA 42,000 MR Radiation Oncology MR014",HBP-2.1.pdf
3326,"Brachytherapy High Dose Radiation (5 doses) (Inclusive of Simulation, Planning Cost, OT & other charges )",HBP-2.1.pdf
3327,"MR014B Surface Mould 42,000 NA NA 42,000 Page 114 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price MR Radiation Oncology MR014 Brachytherapy High Dose Radiation (5 doses) (Inclusive of Simulation, Planning Cost, OT & other charges )",HBP-2.1.pdf
3328,"Additional fractions - 11 - NA 1250 (15) 18,750 OT Organ and Tissue Transplant OT001 Renal Transplant OT001A",HBP-2.1.pdf
3329,"Transplant surgery, including donor nephrectomy 215,595 TBF TBF TBF OT Organ and Tissue Transplant OT001 Renal Transplant OT001B Induction 39,526 TBF TBF TBF OT Organ and Tissue Transplant OT001 Renal Transplant OT001C Intervention for acute rejection 107,797 TBF TBF TBF OT Organ and Tissue Transplant OT001 Renal Transplant OT001D Post-Transplant Medication – Month 1-3 50,000 TBF TBF TBF Page 115 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price OT Organ and Tissue Transplant OT001 Renal Transplant OT001E Post-Transplant Medication – Month 3-6 50,000 TBF TBF TBF OT Organ and Tissue Transplant OT001 Renal Transplant OT001F Post-Transplant Medication – Month 6-12 40,000 TBF TBF TBF SB Orthopedics, Emergency Room Packages SB001 Fracture - Conservative Management - Without plaster SB001A Fracture - Conservative Management - Without plaster 2,000",HBP-2.1.pdf
3330,"NA NA 2,000 SB Orthopedics SB002 Application of Traction SB002A",HBP-2.1.pdf
3331,"Skeletal Tractions with pin 2,000 NA NA 2,000 SB Orthopedics SB002 Application of Traction SB002B Skin Traction 700 NA NA 700 Page 116 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price SB Orthopedics SB003 Application of P.O.P. casts SB003A Upper Limbs 3,000 NA NA 3,000 SB Orthopedics SB003 Application of P.O.P. casts SB003B Lower Limbs 3,000 NA NA 3,000",HBP-2.1.pdf
3332,"SB Orthopedics SB004 Application of P.O.P. Spikas & Jackets SB004A Spikas 3,500 NA NA 3,500 SB Orthopedics SB004 Application of P.O.P. Spikas & Jackets SB004B Jackets 3,500 NA NA 3,500 SB Orthopedics SB005",HBP-2.1.pdf
3333,"External fixation of Fracture SB005A Long bone 14,000 NA External Fixator - 5000 19,000 Page 117 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price SB Orthopedics SB005",HBP-2.1.pdf
3334,"External fixation of Fracture SB005B Small bone 9,500 NA External Fixator - 5000 14,500 SB Orthopedics SB005",HBP-2.1.pdf
3335,"Pelvis 14,000 NA External Fixator - 5000 19,000 SB Orthopedics SB005 External fixation of Fracture SB005D Both bones - forearms 15,000 NA External Fixator - 5000 20,000 SB Orthopedics SB006 Percutaneous - Fixation of Fracture SB006A",HBP-2.1.pdf
3336,"Percutaneous - Fixation of Fracture 3,000 LA - 3000 GA - 8000 Implant for Percutaneous - Fixation of Fracture (K - Wire / Screw) - 2000 LA - 5000 GA - 10000 SB Orthopedics SB007 Elastic nailing for fracture fixation SB007A",HBP-2.1.pdf
3337,"Femur 11,000 NA Implant for Elastic Nailing of Femur / Humerus / Forearm (Elastic Nail) - 5000 16,000 Page 118 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price SB Orthopedics SB007 Elastic nailing for fracture fixation SB007B",HBP-2.1.pdf
3338,"Humerus 11,000 NA Implant for Elastic Nailing of Femur / Humerus / Forearm (Elastic Nail) - 5000 16,000 SB Orthopedics SB007 Elastic nailing for fracture fixation SB007C Forearm 11,000 NA Implant for Elastic Nailing of Femur / Humerus / Forearm (Elastic Nail) - 5000 16,000 SB Orthopedics SB008 Internal Fixation of Small Bones SB008A",HBP-2.1.pdf
3339,"Internal Fixation of Small Bones 8,500 NA Implant for Internal Fixation of Small Bones - 1500 10,000 SB Orthopedics SB009 Fracture - Long Bones - Metaphyseal - ORIF SB009A Fracture - Long Bones - Metaphyseal - ORIF 12,700 NA Locking Plate for Metaphyseal fracture - Long Bone (2) -",HBP-2.1.pdf
3340,"7000 26,700 SB Orthopedics SB010 Fixation of Diaphyseal Fracture - Long Bone SB010A Open Reduction Internal Fixation 14,900 NA Plate for ORIF - Diaphyseal fracture - Long Bone - 6000 20,900 Page 119 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price SB Orthopedics SB010",HBP-2.1.pdf
3341,"Fixation of Diaphyseal Fracture - Long Bone SB010B Closed Reduction & Fixation 18,000 NA IM Nail for CR&F - Diaphyseal fracture - Long Bone - 7000 25,000 SB Orthopedics SB011 Surgery for Comminuted Fracture - Olecranon of Ulna SB011A Plating 11,800 NA Plate for Comminuted Fracture - Olecranon of Ulna - 8000 19,800 SB Orthopedics SB012 Fracture Head radius SB012A Fixation 10,000 NA Implant for Fracture Head radius (Plate / Screw) - 5000 15,000 SB Orthopedics SB012 Fracture Head radius SB012B Excision 9,200 NA NA 9,200 SB Orthopedics SB013 Fracture - Single Bone - Forearm - ORIF - Plating / Nailing SB013A Fracture - Single Bone - Forearm - ORIF - Plating / Nailing 8,900 NA Implant for Fracture - Single Bones - Forearm - ORIF (Plate / Nail) - 3500 12,400 Page 120 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price SB Orthopedics SB014 Fracture - Both Bones - Forearm - ORIF - Plating / Nailing SB014A Fracture - Both Bones - Forearm - ORIF - Plating / Nailing 12,700 NA Implants for Fracture - Both Bones - Forearm - ORIF (Plates & / or Nails) - 7000 19,700 SB Orthopedics SB015 Fracture Condyle - Humerus - ORIF SB015A Lateral Condyle 8,500 NA Implant for Fracture Condyle - Humerus - ORIF - 1500 10,000 SB Orthopedics SB015 Fracture Condyle - Humerus - ORIF SB015B",HBP-2.1.pdf
3342,"Medial Condyle 8,500 NA Implant for Fracture Condyle - Humerus - ORIF - 1500 10,000 SB Orthopedics SB016 Fracture intercondylar Humerus + olecranon osteotomy SB016A",HBP-2.1.pdf
3343,"Fracture intercondylar Humerus + olecranon osteotomy 15,100 NA Implant for Fracture intercondylar Humerus + olecranon osteotomy (TBW + 2 Plates) - 11000 26,100 SB Orthopedics SB017 Displaced Clavicle Fracture SB017A Open Reduction Internal Fixation 17,000 NA Implant for Displaced Clavicle Fracture (Plate) - 3000 20,000 Page 121 2.1 Specialty Code HBP 2.0 Specialty Package Code HBP 2.1 AB PM - JAY Package Name Procedure Code HBP 2.1 AB PM - JAY Procedure Name Procedure Price Stratification Implant Total Package Price SB Orthopedics SB018 Fracture - Acetabulum SB018A Single Approach 28,000 NA Implant for ""Fracture - Acetabulum - Single Approach"" - Recon Plate (2) - 10000 38,000 SB Orthopedics SB018 Fracture - Acetabulum SB018B",HBP-2.1.pdf
